286664132136749, 386097069421314, 317602946512822 @ -26, 11, 109
297602665780896, 356435089716178, 364675872672179 @ -78, 184, -94
391451485662549, 443928490009753, 236562295708190 @ -276, -18, 259
196510447891878, 382047811951396, 389490828650567 @ 191, 113, -104
313046635032572, 365064912362482, 354003074710884 @ -245, 127, -187
250663826508163, 344628062808800, 393033155812065 @ 62, 213, -130
293963453517861, 318893299180280, 310652214432929 @ -60, 285, 102
387639167295649, 383265157575693, 270446370338860 @ -274, 116, 187
365052132263627, 342394871084333, 319457874401652 @ -280, 224, 79
178810909134142, 251069818495412, 425077206296275 @ 191, 405, -155
302212238366758, 338553230135684, 327872627710839 @ -163, 381, 38
328182884705094, 289750957077452, 303477736726099 @ -171, 395, 131
265723437050804, 385815353724933, 350872045804543 @ 179, -66, -172
315708048709508, 291016084215864, 236678795958138 @ -113, 341, 281
268088012662640, 396545570423425, 276445085716807 @ 67, -20, 316
322239327492326, 415827480613877, 303485217179450 @ -115, 56, 105
261264792669844, 431363896131558, 300294819966381 @ 34, -36, 133
292332552807199, 412593980833698, 263174729243945 @ -56, 3, 258
278634694229349, 419997882244768, 394683168209510 @ -8, -43, -185
252936292634046, 374564511058168, 327150268496423 @ 147, 94, 52
334099275526332, 400438595681542, 382665192933659 @ -244, -10, -194
248606689264971, 325605031889526, 351107601345281 @ 78, 275, -18
379439814872894, 316801848939748, 347702776430751 @ -296, 289, -1
306876195049680, 406013557628448, 299550629836329 @ -132, -61, 191
250156686906089, 348476716543163, 399231453017205 @ 56, 200, -134
194680619682462, 362364569905528, 249527433644987 @ 175, 164, 239
343307019854748, 356359382017882, 354190439497541 @ -200, 180, -21
315583876832226, 412816553051284, 384041699966375 @ -102, 61, -60
344895602449779, 442625983552693, 393885702130550 @ -166, -6, -85
333002930772546, 377674425300812, 304163252176327 @ -177, 117, 124
319572005262264, 366413962156273, 369140874604475 @ -149, 148, -88
270301310260339, 311837291491403, 294434492906545 @ 50, 408, 214
282080851892582, 367016161223118, 374146566103509 @ -19, 144, -119
312740880403602, 343154067460786, 318073051936229 @ -217, 298, 117
289666924801704, 392245952770486, 295574888684363 @ -46, 22, 198
267303907085310, 436457006547526, 369594132688130 @ 21, -65, -75
297207114539085, 384133530159768, 295993019923803 @ -78, 69, 184
272084213445318, 377213001539428, 373785896025059 @ 37, 89, -167
301421518911337, 348884970440359, 396843055415546 @ -82, 202, -147
290279223110961, 371671968471580, 308472789120467 @ -48, 97, 168
378771748582128, 250960535847115, 246506573129255 @ -229, 390, 220
295108903477110, 337746929087132, 379675782739507 @ -63, 231, -89
251139981861633, 390100033069318, 340751797139819 @ 148, 19, -16
311235733713357, 330057761863672, 307297882155866 @ -108, 253, 111
262946964055500, 376540629204070, 286945842563393 @ 123, 67, 302
322005309009159, 422738443198438, 328003146341391 @ -156, -41, 52
297643453581639, 367586065337364, 321948691828687 @ -66, 153, 68
205371061500744, 479402049099178, 297004322375870 @ 131, -85, 121
226526203167753, 337000242007180, 362416943427341 @ 148, 241, -54
274612581873635, 344317140309772, 269895646259699 @ 22, 241, 312
209345287805324, 424370403028758, 240556750864455 @ 194, -24, 316
337764660833790, 310925586652312, 395674939786151 @ -153, 276, -92
230918715594396, 396579740554396, 329381600993231 @ 140, 53, 48
303739707123342, 308062126636904, 303020244748287 @ -105, 386, 154
309491452158483, 411028988640643, 382506983699531 @ -134, -56, -192
231561171640344, 368901616028248, 253433893350635 @ 154, 139, 310
298344351639840, 336407662136166, 336006828710099 @ -108, 348, -18
273975765364171, 338138752491586, 407065784405052 @ -10, 223, -139
269917400418474, 369330190925793, 303558243960335 @ 153, 80, 276
293173056458218, 339172576849656, 287978904153307 @ -58, 230, 169
250738210310994, 348516752813688, 356140525177545 @ 147, 227, -91
398705027430554, 344476489743178, 338518829312645 @ -277, 202, 33
340099946570802, 366528003177950, 266118734352113 @ -153, 156, 183
222667489207062, 289313906009518, 406476842738018 @ 93, 319, -111
326468379590270, 373348773304364, 360430878245583 @ -209, 111, -94
231985445235811, 393435546047263, 332015621362777 @ 188, 34, 34
259144551016128, 429063064800796, 238791876872477 @ 28, -3, 277
273087700606728, 288044341019749, 269267721665540 @ 7, 406, 245
360587764816510, 332400517629530, 442166443393689 @ -199, 228, -187
260695963037194, 333387996807778, 336092425092555 @ 127, 328, -2
340002438747289, 370886983313628, 321363029438871 @ -236, 129, 76
357013106832367, 312723670970728, 371817691459660 @ -302, 349, -115
296956154714521, 374463828326617, 340576504315266 @ -68, 130, 19
253338142889448, 350173503607992, 318182488298131 @ 120, 215, 94
224390916309759, 366233246470570, 361159431448454 @ 104, 155, -23
252521666077504, 338341402877257, 360727915193632 @ 59, 232, -41
343543906291602, 290166039167068, 382614904738367 @ -164, 319, -62
380100277385176, 265452020407674, 429026212475183 @ -248, 378, -168
252712427275252, 326718463003264, 387076565432009 @ 92, 295, -171
311059298799644, 357839488826667, 319346525899117 @ -161, 182, 94
313359986308313, 335984671605859, 342781752943423 @ -188, 316, -44
205037022912952, 334489564522844, 246002197282245 @ 202, 245, 295
324753564708318, 321491332491223, 361120094846153 @ -187, 324, -82
313330117824849, 386683457094373, 358645516220231 @ -226, -36, -196
331039354393094, 292108097222308, 305885877864295 @ -200, 421, 133
271669910912724, 402736476292190, 264802499114461 @ 24, 2, 299
311303488085078, 435721069611748, 331073697385783 @ -100, -11, 47
293182123194414, 391945638355204, 344710895836823 @ -66, -27, -58
357085451975379, 442234718594038, 342288008771885 @ -250, -77, 10
242405516594694, 308262681888952, 385757627185982 @ 109, 341, -139
264734696959717, 344528285789060, 365390005046324 @ 2, 201, -21
310622109444062, 377622216528245, 312767413064031 @ -187, 50, 148
269116425721967, 378033665032090, 298161339749385 @ 146, 7, 310
383051392458288, 412014707984410, 309864396937457 @ -297, 31, 102
347561182962996, 327869353293832, 339268250671109 @ -230, 271, 17
285391170065799, 339496570094218, 334801344781510 @ -6, 343, -17
338852878423374, 330418702274584, 315361462264519 @ -201, 262, 92
317227446212742, 253861397333204, 427097641359479 @ -105, 386, -147
300112777645134, 350881835760508, 331715264296295 @ -94, 212, 32
239608182199773, 356552717231340, 365249941897761 @ 60, 177, -26
283857681755064, 344373814394215, 289523130890226 @ -21, 238, 217
256706459744166, 300405098146852, 359010203884871 @ 52, 350, -41
301356296338194, 382281743274208, 290959608622895 @ -114, 38, 266
207899779232918, 283553314508380, 387323356033815 @ 137, 343, -80
350950166794049, 436623851897868, 281617908961785 @ -196, -15, 166
240587903065533, 397215205405303, 335216037602903 @ 200, -16, 12
267166332851316, 375449580502136, 314536551147699 @ 132, 51, 146
267002516080930, 379288517127832, 342790283550747 @ 50, 88, -13
287175051388342, 348154679012410, 386939043594133 @ -43, 196, -77
264074922258550, 243856078095884, 286061216724727 @ 7, 422, 146
244143260700590, 316746405189616, 357553500695039 @ 203, 406, -114
207862860867846, 460250904374092, 308503063995839 @ 133, -53, 98
318100378674133, 367850451662137, 374109871574619 @ -148, 142, -112
203546961684912, 284201736932347, 296432548949444 @ 191, 380, 141
297462905600754, 333856933196520, 293427130109351 @ -81, 287, 204
229373865471594, 347391678366928, 310395740023495 @ 78, 196, 92
346302167631372, 381660565105504, 324376777008005 @ -274, 83, 65
294617920276322, 377051487382524, 338117970600555 @ -68, 95, 5
363798116024194, 396161568125068, 296285466016545 @ -295, 49, 158
313481682253585, 370253902765022, 322925900522832 @ -110, 143, 67
302768368043899, 398461473594593, 312954201756025 @ -106, -6, 118
269640825772254, 410914466057476, 378409141589435 @ 19, 1, -115
375795175542588, 394400215919942, 272199915910298 @ -285, 75, 207
376741122743919, 264137546347753, 344014841857535 @ -238, 378, 20
304238095736226, 356670120361366, 337254176324023 @ -153, 196, -28
167641400630694, 333788701902943, 353515275737525 @ 205, 224, 2
237561021415114, 418392408272398, 322015803990775 @ 67, 40, 68
311097033955768, 332951722612598, 449655373640635 @ -92, 224, -190
332053649353242, 339115300423870, 301413012186371 @ -225, 258, 162
264306826407184, 404976829853983, 272724676496155 @ 43, 10, 248
243164393277126, 303038052428968, 363603656526731 @ 53, 294, -23
333729781720326, 394061293069708, 357454945939655 @ -159, 84, -20
299392635782649, 429680816578567, 302820431004401 @ -76, -32, 126
329377090424199, 367648038695383, 343593033610865 @ -296, 122, -54
350105710718994, 368460678233508, 378035304089015 @ -282, 137, -144
259441197483709, 365566363148933, 306261861516250 @ 190, 128, 209
366290344062300, 313597342343882, 249674709659287 @ -234, 282, 244
268080919455618, 328407259768399, 417629076730718 @ 1, 242, -151
339198618768624, 249512108316868, 311781352205435 @ -156, 409, 90
389264914201136, 260773298057652, 271585551034884 @ -257, 377, 173
342016006494874, 273184699634943, 246963999843285 @ -167, 366, 238
360236809617426, 335554901993089, 277777695980672 @ -279, 250, 217
291046990890197, 429590983305942, 359132619559780 @ -52, -69, -55
250546924140534, 324721357121536, 324728689789143 @ 129, 328, 64
287276415213948, 341849061349702, 304250104827461 @ -37, 243, 146
284052178567734, 382136847854772, 302830596306839 @ -21, 71, 162
316408597070670, 289472118032548, 381056286948839 @ -138, 409, -128
356977070069991, 399354292125334, 296457317958770 @ -244, 55, 145
324272175222208, 387871006245580, 330227547317987 @ -182, 61, 42
335240492851114, 342831883809448, 351152678329631 @ -166, 214, -6
293189916958790, 413794076770020, 351182585110103 @ -59, -7, -24
261372439656194, 437180478468828, 272611366622635 @ 46, -85, 235
343712947686978, 355945178010592, 347568505689279 @ -273, 187, -32
241521292336175, 417950750852341, 293342771658884 @ 100, -8, 159
271120055338830, 349782220488628, 296226998043407 @ 118, 259, 313
330871196836049, 364731964615686, 391411801079970 @ -176, 155, -145
244095930965850, 448190421474592, 276072128990375 @ 62, -44, 180
302846944056223, 343245771519264, 396209544586367 @ -88, 221, -156
309157530286614, 303853603528748, 276078546801335 @ -129, 408, 270
352480134687430, 420776545584796, 252324326230081 @ -259, -35, 307
219356462306520, 282971461608226, 272480394807977 @ 168, 406, 223
209995016324994, 442835064802243, 319748719123031 @ 169, -56, 76
228783578891686, 359754860946222, 419548554375859 @ 77, 170, -134
289936558149624, 343530643649248, 348391470162425 @ -46, 271, -79
310648134472112, 381735792694901, 273324090691798 @ -113, 102, 223
308545363416114, 368851523741558, 348635962471605 @ -177, 108, -103
262302538509390, 351972250605274, 329467223611295 @ 97, 212, 40
336435334141549, 376422695959698, 303956968634940 @ -226, 107, 143
273122044011384, 341249038184848, 357498252255140 @ 79, 309, -175
363528332959700, 409827519455322, 389700864681784 @ -277, 15, -139
359509678165922, 338854873688070, 360269942240071 @ -305, 248, -68
328893575736438, 315215013563698, 343808382059497 @ -267, 424, -43
344065095915030, 326180170210560, 322660576952143 @ -195, 261, 68
298338477070954, 352044613673738, 318895466561685 @ -113, 236, 115
224907215213064, 339006274113706, 386095218664685 @ 194, 248, -165
254490791351510, 341282414861280, 340045717710865 @ 125, 261, -10
331052115080529, 320937474103023, 346019219279290 @ -132, 248, 19
253746215113536, 341318491108507, 342671481218957 @ 127, 260, -22
282053682323682, 322084472420080, 279769824141581 @ -25, 283, 197
296651300326754, 346839689485968, 339879100658683 @ -106, 294, -73
284595497398946, 461440638439928, 226180622915883 @ -37, -61, 286
277054565874679, 345541548569937, 347294754512918 @ 4, 228, -27
310837902028014, 412627641555268, 359456535643985 @ -143, -71, -95
302295863847174, 388801180066168, 353607365179235 @ -131, -29, -134
182361689649468, 402925113223777, 380778407154950 @ 175, 80, -55
344638525210428, 373833334314133, 385931549359667 @ -269, 114, -184
283085231745894, 369347574971488, 295420156285595 @ -3, 112, 249
320377765640870, 396341036488660, 281651807883055 @ -179, 13, 250
375819172645848, 413358887931564, 245942409930491 @ -288, 21, 282
258609666931309, 390512368077603, 389289881320955 @ 52, 72, -144
