285759191675056, 331726618588778, 148310871820803 @ 206, -4, 127
371997675336552, 410262930405882, 254960716022683 @ -56, -222, -247
287833250384554, 380670076307456, 214784048822773 @ 194, -176, -133
405886389447136, 345073764676330, 242550430601673 @ -82, -20, -191
384412395647935, 392711943451211, 147306071042994 @ -85, -166, 58
231669670657415, 403622650536263, 141649249885722 @ 345, -199, 76
320411895196615, 362584901751279, 121071319265722 @ 98, -75, 116
242729373784056, 309106324339107, 298140575878792 @ 292, 63, -334
255365923087369, 399607952830044, 240495693976567 @ 301, -228, -219
305635014574264, 342103146942777, 202336734223810 @ 94, -135, -36
360017287044667, 259160850914453, 203998228422008 @ 29, 160, -107
303940895386150, 280255114154769, 264136477262272 @ 130, 237, -374
328685966280103, 318030328076507, 231005367436958 @ -67, 70, -263
309803988113807, 260288548545955, 200460180878406 @ 111, 280, -77
312218818623955, 280066210995054, 236501273385886 @ 95, 222, -232
288870423420645, 357071588593349, 179918874309442 @ 177, -47, -52
281454400088623, 361936508417855, 264161688257578 @ 224, -125, -331
289480959361627, 349679149577391, 222379613502538 @ 188, -65, -160
277400063644840, 364855694852004, 215383020332317 @ 244, -144, -137
330900937431533, 370862326103995, 196082434304872 @ 6, -191, -49
272816024063587, 357931196500101, 291517795188652 @ 209, -44, -289
277292634131543, 293493718964388, 224438953793469 @ 259, 174, -183
285978695271947, 368022445633471, 189130943804174 @ 229, -229, 10
327432094448935, 361519708670415, 241488665297586 @ 50, -111, -231
285261689126563, 256867960532935, 177284817217602 @ 182, 161, -54
378161090919772, 369275059914192, 230742420724393 @ -4, -64, -161
301228764563440, 312442473216900, 240645346637454 @ 140, 96, -296
290051144045343, 318388968101219, 144003728240721 @ 187, 47, 127
354868233873045, 286499628800862, 227634476351089 @ -75, 180, -187
340281050925958, 287470701627033, 254792025986107 @ -94, 245, -379
280596686047477, 306007312771028, 262363711001285 @ 209, 80, -273
318414076152063, 298385117360831, 258523799713082 @ 87, 115, -284
275099434309759, 277751601980287, 270413888965178 @ 251, 214, -360
311079830605375, 353256802025619, 246931359426022 @ 75, -164, -349
280514553731839, 292443650601023, 236254112181818 @ 266, 218, -270
355011622617435, 362343108273277, 165959313736128 @ 25, -62, -17
305047572715760, 424046749755354, 321197348885647 @ 142, -180, -349
193675597732771, 356940859781589, 267452007342772 @ 393, -48, -249
348349069238335, 266567856856287, 114876576603706 @ 45, 154, 92
379436598994210, 389201912153373, 189920985811780 @ -40, -131, -70
260977556419519, 252150326606143, 327045145689946 @ 233, 175, -361
372342176469539, 224971145551397, 274326576302082 @ -11, 250, -264
383465016401407, 391820053252191, 141299606225818 @ -73, -156, 67
303728378243167, 361553102264695, 161894768542078 @ 131, -155, 119
235734323628351, 422064028820447, 177047279374938 @ 291, -185, -48
290503554400687, 289880942428431, 234985514894266 @ 216, 278, -292
311549965078829, 302212622120864, 217451656059652 @ 81, 152, -154
240476448872254, 375249084299934, 150068968916929 @ 274, -78, 3
279797448441511, 318669065772195, 183829665566326 @ 313, 70, 113
341445958669235, 375450880762584, 233392297774967 @ -41, -210, -221
371051070196995, 309605585640399, 169892925234207 @ -89, 75, 19
406837698723158, 256334493556378, 274565684282086 @ -74, 170, -256
206902200517055, 277019121813799, 300141059782782 @ 363, 133, -323
283769737457498, 334748504116468, 245279344241912 @ 214, -16, -254
278426672442457, 290565714013755, 189561107351398 @ 309, 279, 48
305383507955660, 382632045671619, 190356579813302 @ 132, -177, -48
374213924407717, 284163010775490, 277404884389248 @ -79, 150, -326
319015736819966, 343297751225627, 193926197649424 @ -24, -145, 38
379402188690961, 266040489966501, 163684322603995 @ -99, 209, 29
302450380143268, 302879855765912, 204694449686303 @ 134, 146, -81
246969467445016, 376080841345356, 262407911366428 @ 376, -196, -338
353352398078113, 309528356416560, 118666093069714 @ 29, 60, 92
295042722777187, 287425665341271, 177098566774150 @ 176, 233, 75
317039942895043, 344602997635263, 200361633041602 @ -14, -165, -14
336904143797407, 357209718027867, 252615448840402 @ 51, -64, -234
293727764573845, 243078909295017, 181773626134600 @ 170, 268, -33
314147725720191, 302661167149567, 167831038891194 @ 67, 148, 130
236642025845095, 304044329813255, 307041685747050 @ 290, 70, -330
317185818308035, 344103422563005, 203355073605943 @ 95, -39, -95
252301399031407, 359459013193044, 177688707987889 @ 331, -108, 7
282018043913815, 410434757950542, 254521346992351 @ 195, -180, -225
296155248161307, 351845510103007, 185941083886494 @ 178, -221, 109
388757273480215, 328411548437154, 289350400479547 @ -61, 16, -309
363233818690645, 281346973626927, 149300963484256 @ -100, 195, 125
243795122533025, 372505577358709, 291090179570096 @ 330, -128, -375
377709065210381, 352078135268265, 280353954839918 @ -63, -51, -312
235626824513707, 254005942607685, 252754392492204 @ 353, 246, -251
244127108158885, 396076028558229, 280106590675537 @ 341, -219, -355
318307920459895, 291237568594039, 221389287372018 @ 35, 227, -180
301078080830115, 280736537661259, 215482409838562 @ 142, 268, -142
312894888254707, 360169508772475, 196298036580502 @ 62, -212, -19
303810726595464, 348898250838110, 223346501979083 @ 108, -206, -227
211586271564175, 353368084055099, 113474269949482 @ 335, -34, 80
301101987546346, 316335694382722, 237201135672795 @ 134, 94, -347
337907624050703, 290966653684253, 160175180374991 @ 43, 121, 25
279480376356619, 317508926270319, 194254511790550 @ 338, 87, 47
308723096334709, 296603755114350, 213158652598293 @ 77, 240, -131
323741280077358, 296449232238116, 204851357777528 @ -54, 256, -62
360993704831508, 249217273456010, 149637312517936 @ -6, 220, 38
278068003310973, 350617629793717, 288563450503972 @ 216, -52, -349
346211033928624, 352693865675242, 217156472590692 @ 58, -32, -134
271960761261997, 308621259258765, 167005711135897 @ 229, 69, 1
281450513535279, 234559609892171, 253555518184342 @ 199, 254, -229
309704140439825, 241918312915241, 158825532902534 @ 130, 214, -2
283190133913983, 322855310894927, 186243715569926 @ 283, 35, 90
345938595366175, 356033632329439, 182679742239722 @ 29, -59, -45
368509413422687, 267063213398943, 237681040279162 @ -92, 228, -214
