293474610718045, 326145284965232, 167247241447221 @ -206, -77, 406
273094170820767, 433744509511207, 250456823893881 @ -184, -412, 178
284117325283555, 445947161525411, 214918630404873 @ -234, -473, 326
262388969247711, 355977337654397, 204656436080737 @ -137, -117, 345
237313787899082, 383721777201337, 244188106332690 @ 1, -202, 181
232844637488869, 318817129299197, 231335276313497 @ -51, -30, 254
249551689280047, 409861157902109, 196415303191785 @ -68, -374, 492
239775248263831, 429742424181365, 218625450866622 @ -64, -358, 295
265374416458951, 327599031247343, 281507576436495 @ -144, -44, 104
275869737463215, 374192172398301, 314725795885745 @ -169, -188, 33
312584902012167, 469459712310877, 325483963354557 @ -254, -422, 25
271460514514332, 488166149299533, 262415057372734 @ -149, -430, 189
324715426601074, 367577211097034, 238743589118301 @ -255, -183, 238
247014821077060, 424369836712676, 210865548815411 @ -51, -471, 396
227821517338705, 369878787338982, 239917462915281 @ 78, -107, 202
172174207386679, 270613970021297, 257839130048347 @ 60, 24, 197
263593674055825, 438516368964231, 211748513966639 @ -147, -445, 341
261064273962679, 360080329074777, 259917211738257 @ -138, -91, 118
287686139621247, 435625172728553, 255500688526233 @ -208, -363, 184
145830730751094, 319147580452747, 155611363771982 @ 133, -68, 425
278946360174055, 408235649938382, 243934859717916 @ -176, -277, 221
251534668834603, 397342598352473, 222897323253513 @ -107, -245, 272
301819215388570, 439949297357135, 253758439457046 @ -283, -416, 173
265660023688681, 415600958318549, 203611785613743 @ -163, -370, 401
265792819966387, 356412795387569, 239709421495725 @ -177, -15, 203
270338184035923, 369543681111209, 177460434827913 @ -166, -160, 446
269534684768699, 391383199001127, 297540335615942 @ -148, -232, 101
192464806271367, 323709615177379, 195336771188390 @ 128, 20, 393
190777855909239, 432722343522947, 155548908770117 @ 68, -351, 468
246056172189879, 290722085342453, 168999859710489 @ -95, -9, 391
193162999332169, 287736937186127, 184723796510097 @ 19, -7, 354
364040938003597, 364918621658894, 216277401950403 @ -366, -171, 288
321244684632356, 438364169856688, 322120437502915 @ -293, -361, 8
263568019369599, 425832042661477, 214522014128267 @ -152, -422, 344
282694403610753, 444155984711808, 268606296534207 @ -226, -461, 100
257093820838929, 320622491044127, 237557413198557 @ -119, 27, 232
251338330568030, 352673277482668, 156593264891002 @ -103, -125, 465
243779275668509, 357156510641823, 175327146299561 @ -85, -145, 398
169271301163881, 392936004254385, 183443374038483 @ 89, -236, 367
162607064384015, 318420704765741, 211927060400955 @ 112, -54, 301
300978364167059, 505561988843227, 340852837549677 @ -212, -472, 22
261212876084067, 368218104318151, 235127157022465 @ -146, -95, 234
192075130225119, 419677994104957, 175321856302177 @ 38, -301, 389
227702962924462, 390862073762105, 238496663986299 @ -27, -234, 232
