Card   1:  3 62 22 83 60  2  1 81 53 46 | 83  1 62 82  2 81 53 17 10 55 11 26 48 73 60 22 32 19 49 61 42  3 84 46 76
Card   2: 89 36 30 97 15 56 57 66 29 39 | 99 57 29 63 30 31 56 51  1 15 66 69 89 38 55 53 39 36 97 83 16 82 76 61 12
Card   3: 92 98 26  3 63 77 60 38 85 94 | 94 24 56 77 92 95 58 98 71 96 38 27 18  3 48 89 60 26 12 85 63 51 11 78 36
Card   4: 32 49 71 87 41 10 66 45 55  5 | 35 72 59 45  5 10 32 99 49 69 28 84 55 82 66 41 77 98 37 29 71 47 42 87 43
Card   5: 82 81 34 32 18 57  5 28 50 20 | 86 36 27 53 30 51 16 10 50  7 78 66 64 23 69 96 71 89 73  2 13 38  1 19 52
Card   6: 81 19 60  1 89  3  8 53 94 57 | 82 84 24 55 19 89 72 71 94 53  3  9 12 27 87  1 74 99 28 50 81 57 60  8  2
Card   7: 32 48 22  2 15 89 86  3 60 92 |  2 46 84 63 75 48  5 11 88 70 15 71 16 32 22 99 60 30 29 28 89 26 92  3 86
Card   8: 83 21 54 66 67 87 85  4 77 32 | 74 37 56 65 21 60 85 18 57 87 22 11 77 83 66 48 25  4 32 54 96 23 88 40 67
Card   9: 49 63 56 26 11 83 59 64 43 22 | 26 42 56 71 63 11 55 13 20 43 49  5 27 12 65 35  9 19 15 10 83 22 28 59 64
Card  10: 43 32 65 11 33 93 22  5 31 34 | 60 62 13 95 79 16 43 22 74 75  2 77 58 52 32 14 41 18 71 44 96 28 10  5 40
Card  11: 62 27 91 57 61 12 46 98 41 42 | 20 62 73 35 34 30 66 46  9 14 69  2 67 37 13 18 76 49 40  3 11 45 56 83 38
Card  12: 61 94  6 89 57 74 15 12 99 92 |  8 86 61 12 15 32 18  4 56 90 85 25 36 70 58 99 55 60 74 57 66 19 10 11  6
Card  13: 95 21 80 91 14 23 61 16 59 74 | 95 16  5 30 74 46 73 54 21 23 43 41 40 61 37 51 17 24 75 42 27 69 84 36 53
Card  14:  8 38 95 66 65 36 34 89 48 13 | 31 18 57 82 84 42  9 88 14 49 33 45 66  5 60 77 97 21 87 62 68 89 44 96 76
Card  15: 44 46 14 29 68 42 76 99 79 41 | 67 90 76 69 27 33 13 74 85 61 41 18 54 65 79 42 77 14 19 99 29 46 37  9 48
Card  16: 47 61 39  9 51 34 48 20 30 37 | 76 65 20 94 39 30 77  4 37 54  9 13 58 42 48 87 91 64 81 22 47 61 98 51 34
Card  17: 80 95 71 19 23 42 11 87 86 39 | 41 81 96 71 56 16 74 83  3 76 25  8 72 44 13 30 67  2 53 10 23 80 75 95 27
Card  18: 72 10 16 62  1 19 99 57 43 97 | 57 33 43 94 72 13 99 28 64 97 78 63  1 32 61 16 67 39  6 10 81 62  7 29 85
Card  19: 82 54 13 10 97 52 36 84 38 71 | 25 38 74 71 28 73 78 47 82  7 69 10 30 64 39 36  3 34 91 24 27 70 21 92 85
Card  20:  5 93 67 11 58 88 35 89 42 29 | 93  5 47 80 34 95 82 10 42 64 55 75 67 31 98 89 46 91 30 78 59 12 61 29  4
Card  21: 71 50 32 92 45 87 81 85 22 40 | 23 54 89 53 50 72 21 56 16 88 42 92 35 85 63 40 60 14 95 82  1 74 99 15 31
Card  22: 83 48 30 33 18 88 27 31 89 46 | 13 96 16 64 54 69 53 99 56 66 98 25 76 72 94 59 63 75 95  8 47 68 70 85 78
Card  23: 46 77 21  4 29  1 52 66 55 12 | 15 19 91 42 11 64 61 45  9 58 39 26 67  7 84 49 71 20 44 86 94 72 97 75 60
Card  24: 28 46 92 89 18  8 14 49 51 43 |  5 31 73 92 40 79 49 82 83 43 62 37 81 85 41 67 29 42 66  3 74 72 94 77 57
Card  25:  8 76 21 56 62 94 39 99 24 57 | 11 79 80  7  3 86  2 17 52 15 57 62 99 97 37  6 98 87 75 73 32 92 63 19 83
Card  26: 62 32 82 80 23  9 15 71 90 51 | 87 24 90 28 57 30 33 35 56 36 37 83 10 92 60 82 41 80 66 74 50 16 49 70 12
Card  27:  6 36 61 64 95 96 10 63 43 42 | 66  8 13 49  9 74 14  7 57  4 53 78 89 39 70 51 68 10  5 44 18 41 17 55 71
Card  28: 63 79 16 54 35 41 18 93 19 95 | 36 25 80 59 17 75 33 85 46 12 21 86 27 42  8 61 20 34 53 92 31 39  9 67 56
Card  29: 23  9 79 69 29 19 63 78 58 64 | 82 13 92 94 83 52 74 20 49  1 39 43 55 96 95 97 87 68 67 37 34 40 14 86 71
Card  30:  1 48 61 62 55 64 12  2 35 37 | 73 51 13 26  7 28  3 34 99  4 17 14 71 83 16 38 76 42 67 78 33 57 54 18 30
Card  31: 43 73 16 45 79 98 23 80 65 35 | 92 80 38 79 20 12 77 66 73 23 65 22 16 18 98 64 35 43 45 19 69 78 52 94  4
Card  32: 83 31  4 60 66 55  5 98 73 86 | 74 97 94 51 76 23 50 43 65 87 96 35 54 26 67 34 69 79 63 30 93  7 16  6 22
Card  33: 42 20 13 70 15 47 28 65 94 69 | 65 90 16 78 27 58 47 29 50 13 20 21 30 42 89 11 94 43 93 88 28 69 70 15  5
Card  34: 72  6 90 81 78 84  9 56 38  8 | 98 29 41 86 84 74  8 28 42 19  9 47 62 82 13 25 78  2 44 68 51 38 58 94 26
Card  35: 35 79  3 96 34 76 23 97 94 74 | 70 78 26 52 55  7 75 90 17  3 10  5 84 12  8 95 24 40 33 23 61 43 85 28 77
Card  36:  6 12 41 78 23 57 60 72 10 70 | 96 60 55 34 57 70 88 27  3 32 72 56 51 44 41 12 46 19 52 23 78 68 62 13 87
Card  37: 33 90 53 12 92 29 67 61 77 70 | 24 77 56 70 80 67 90 53 68 98 37 43 42 35 74 61 59 29 31 92 33 40 12 30  9
Card  38: 22 61  7 58 98 62 52  5 56  1 | 98 23 62 56 74  1 96 38 22 14 52 80 53  2 39 37 13 58 73 78 27 61  7 40  5
Card  39: 43 90 51 56 52 57 33 13 34 22 | 48 56 51 70 57 43  2  8 94 67 90 77 71 66 49 29 12 34 33 52 42 13 55 87 22
Card  40: 92 53 31 55 69 47 83 14 96 17 | 86 31 17 96 55  3 83 47 14 53  6 89 69  1 21 94  5 33 65 28 70 34 87 62 42
Card  41: 53 11 72 89 66 33 95 12 80 82 | 59 12 30 51 11 70 65 33 49 66 72 34 53 89 80 61 15 82 48 77 55 95  3 88 16
Card  42: 83 39 56 85 41 78 36 54 17 94 | 35 99 39 53 80 12 56 96 58 66 70 63 24 19 37 15 55 34  7 92 26 18 16  6 72
Card  43: 36 49 69 47 12 45 41 96 95 97 | 89  1 55 36 38 76 77 12 40  5 69 63 45 85 95 42 96 67 47 97 59 26 18 49 41
Card  44: 83 55 35 29 21 87 88 53 72 22 | 21 30  2 55 24 53 71 12 78 23  3 73 60 76 47 92 89 52 72 58 87 45 32  6 67
