Card   1: 32 55 31 16 71 44 82  7 84 79 | 63 41 60 38 79  1 71 53 56 36 44 84 51 82 43 89  7 32 59 55 37 22 16 72 31
Card   2: 70 24 56 80 29 44  8 42 71 87 | 41 47 25 44 60 90 80  8 70 82 65 89 97 28 24 42  5 36 87 71 96 29 38 37 56
Card   3: 86 42 31 91 52 43 89 66 32 28 | 29 40 88 34 69 98 73 93 16  1 48 18 49 43 47 89 95 26 14 67 41 68 58 96 37
Card   4: 73 29  7 17 88 44 25 36 82 18 | 12 82 21  7 17 73 78 36 44 53 62 33 98 88 25 38 26 11 16 29 32 18 43 65 41
Card   5: 48 36 61 94 75 69 81 47 57 96 | 69  1 36 94 25 33 87 47 60 75 28  9 17 37 72 10 24 57 98  5 61 44 16 55 46
Card   6: 48 79 13 36 94 70 77 63 93 39 | 81 79 85 88 93 27  9 18 35 48 60 63 91 29 39 94  1 57 13 62 77 54 70 66 36
Card   7: 15 73 14 12 46 67  4 53  1 38 | 53 79 65 14  6 12 38 45 93 67 37 46  1 76  9 11 81 95 31 88 34 73 52  4 15
Card   8: 30 25 80 11 39 33 10 57 58 78 | 48 43 50 25 39 37 40 16 53 85 18 33 92 62 30 67 26 78 57 80 59 10 54 58 11
Card   9: 11 53 29 74 98 58 15 17 35 51 | 20 30 54 11 93  1  4 49 36 37 98 15 77 33 19 97 80 73 62 10 41 35 25 67 53
Card  10:  5  4 77 98 39 91 89 60 73 65 |  8 64 92 83 98 54 77  2 42 60 58 80  4 91 35 44 19 41 15 73 29 39 81 49 89
Card  11: 98 75 34 30 84 85 38 23 78 26 | 51 41 26 96 23 73 28  7 91 30 56 69 77 45 52  6  3  8 17 34 84 63 24 74 55
Card  12: 44 95 64 48  8 43 76 55 87 14 | 91 87 76 27  9 22 97 31 75 43 25  8 18 48 52 99 64 95 29 44 65 55 57 93 14
Card  13: 75 69 33 28 96 23 59 38 99 71 | 40 87 66 20  9  7 35 28 64 93 48 25 51 41 19 86 56 71 91 57 94 90 50 92 73
Card  14: 60 72 61 41 50 83 78 76 15 56 | 94 74 38 37 53  1 17 71  3 86 46 58 77 29 80 89 39 87 47 55 67 65 91 12  9
Card  15: 96 79 58 69 27 83 44 21 87 19 | 13  1 24 15 86 80 19 36 85 54 39 81 79 32 21 10 96 28 63 75 49 95 35 48 69
Card  16: 12 83 91 50 29 37 56 63 89 90 | 71 93 70 82 60 64 23  6 35 74 77 75 69 39 57 38 11 79  2 42 17 41 55 95 40
Card  17:  5 74 45 21 82 76 66 92 42 79 | 14 70 20 36 75 40 24 90 55 69  3 89  2 98 54 58 12 16  4 83  9 74 29 93 96
Card  18: 54 83 44 14 63 47 22 97 59 52 | 27 15 19 77 90 13 53 54 22 50  6 44 63 84 76 86 66 23 83 30 39 24 96 59 14
Card  19: 10 45  5 17 39 97 65 88 77 31 | 72  5 65 56 26 93 91 39 59 77 52 45 34 17 70 97  4 64 36 75 86 76 73 92 25
Card  20: 78  1 46 41 52 79 62 49 10 96 | 70  9 89 90 65 37 14 66 13 23 45 34  2 98  3  4 99 78 74 53 43 71 58 36 44
Card  21: 20 37 21 91 87  3 89 30 88 15 | 17 98 56 67 12 70 14 31 23 44 76 53 84 65 50 54  2 57 86 97 64 18 58 75 40
Card  22:  8 66 71 73 89 34 90 19 68 80 | 73 21 29 40 22 36  1 23 86 49 98 12 64 27 50 65 56 28 58  9  5 70 20 88 30
Card  23: 36 61 72  4 22 81 60 54  5 16 | 67 95 85 86 12 60 87 75 89 79 72 33 28 10 81  1 88 73 59 77 15 31 57 78 11
Card  24: 86  9 93 55  3 57 45 39 64 71 | 12 96  5 54 43  2 25 15 46 13 51 26 68 84 10 88 83 42 39 62 66 23 61 69 89
Card  25: 90 89 41 64 40 61 13  2 51 84 | 29  7 12 37 54 23 19 77 92  6 95 24 86 68 99 94 72 61 62 85  4 22 44 26 52
Card  26: 31 11 46 70 37 39 99 14  7 26 | 18 48  2 67 47 59 16 56 53  1 89 24  3  4 27 77 22 95 12 38 33 66 17 58 63
Card  27: 11 52 55 25 80 50 73 66 48 86 |  2 95 96 97 34 31 56 10 21 84 57  4 35 69 60 65 24 93 39 49 81 70 98 53 15
Card  28: 66 17 34 15 37 22 47 89 96 83 | 38 44 17 75 63 89 34 47 27 16 92 83 54 79 23 96 66 82 87 61 32 37 62 15 22
Card  29: 63 29 99 66 94 58 14 44 88 39 | 21 66 25 14 83 13 30 45 91 54 67 17 63 99 88 75  1  9 39 78 58 44 32 86 94
Card  30:  3 80 42 34  8 84 59 23 40 54 | 33 80 14 28 48 34 52 22 98 96 73 92 43 23 54 29 18 64 56 84 59 68 45 57 93
Card  31: 94 57 65 55 77  5 75 98 58 91 | 20 26 55 66 62 56  3 68 65 94 37 52 59 91 75 69 98 74  5 99  7 77 57 58  4
Card  32: 27 51 16 37 31 63 20 44  1 83 | 27 93 90 63 91 73 83 76 51 20 16 46  1  6 23 13 79 53 44 17 34 75 37 24 40
Card  33: 84 80 52 47 58 29 63 88  6 76 | 50 80 81  7 97 30 27 29 32  5 83 58 69 68 28  6 88 47 84 18 76 63 52 91 49
Card  34: 95 56 17 83 34 33 59 79 57 23 | 24 78  1 10 61 87  9  7 59 17 83 28 60 53 79 34 57 88 56 75 29 62 55 36 74
Card  35: 16 32 24 76 12 71 60 69 52 19 | 51 81 37 36 83 77 66 91 64 44  4  9 25  5 48 27 40 13 86 46 30 63 21 92 88
Card  36: 67 85 16 15 39 14 65 11 91 66 | 15 11 29  4 13 14 79 39 58 68 91 35 16 70 67 98 25 47 81  2 82 30 21  6 93
Card  37:  4 34 20 86 98 37 50 11 69 85 | 87 59 63 98  5 88 62 72 25  7 82 75 51 30 58 47 85  3 95 12 44 92 28 41 10
Card  38: 22 58 11 64 99 50 56  7 46 19 | 90 52 43 64 48 99 24 58 44 53 66 95 47 10 23 72 19 46 60  7 36 11 22 38 14
Card  39: 14 57  2 25 33 47 32 97 85 24 | 80 85 19 32 29 11 60 77 62 46 57 93 51  9 21 73 47 59 20 15 58 63 17 95  1
Card  40: 30 50 84 26 21  1 40 75 44 90 | 81  3 33 63 15 71 92 69 44 29  2 90  1 89 12 24  4 55 51 26 77 14 16 23  8
Card  41: 90 14 30 81 75 49 62 12 71 79 | 76 83 88 77 21 20 73 50 69 92 71 22 78 82 72 17 56 31 49 23 61 74 67 36 62
Card  42: 71 81 43 54 14 25 11 29 70 31 | 51  2 69 19 97 43 36  6 87 46 98 71 66 62  7 91 17 93 33 11 38 99 27  9 55
Card  43: 23  3 27 77 55 31 41 14 35 17 | 15  9 36 28 85 52 45 69 26 95 24 38 20 25 54 58 61 65 39 91 72 50 16 29 87
Card  44: 75 13 51 16 82  5 92 50 96 48 | 26 91 73 87 35 60 54 77 37 71 33 36 74 97 41 93 80 38 51 81 43 18 23 67 69
Card  45: 75 53 43 33 39 83 79 23 47 17 | 85 78 86 96 11 58 69 13 41 44 70  2 60 61 35 88 56 72 90 15 63 94  4 71  3
Card  46: 66 38 30 99 86 93 39 60 81 54 | 63 43  7 21 57 65 42 84 94  2 61 56 68 23  9 90 55  6  5 73 47 11 52 19 97
Card  47: 19 99 28 25 13 12 63  5 14 71 | 61 20 98 94 49 45 30 83  6 24 78 35 91 93 81 92  9 18  2 31 88  8 33 22 16
Card  48: 42 51 85 49 90 68 11 16 65 82 | 85 89 11 58 62 77 61 90 99 45 84 68 49 82 51 74 12 31 16 42 69 20  2 65 37
Card  49: 52 65  5 54 93 28 33 64 24 92 | 64 95 43 33 14 29 79 11 92 24 72 54 25 60 93 52  5 58 28 32 87 65 63 45 49
Card  50: 18 78 41 99 52 82 92 39 34 44 | 99 18 23 44 82 47 76 24 67 26 68 72 83 34 32 41 70 39 92 16 25 52 31 78 50
Card  51: 75 32 50 38 10 52 29 20 33 81 | 91 40 13 64 33 38 57 82  6  4 47 63 31 10 37 45 44 70  9  8 97 99 88 27 72
Card  52: 45 23 66 37 64 94 93 52 77 96 | 43 76 55 83 40 26 81 68 28 82 38 53 96 67  2 44 37 80 32  6 35 12 77 93 69
Card  53: 80 94 13  5  9 99 93 52 77 40 | 80 52 46 32  5 48 87 93 77 13 79  6 97 94 99 40 56 85 91 89 50 43 73  9 53
Card  54:  2 83 71 77 66 14 43 41 10 11 | 48 37 44 60 83 69 11 75 41 87 45 78 71 81 73 77  1  7 79 66 56 94 25  8 74
Card  55: 80  1 27 81 33 73 98 32 35 45 | 35 57 14 58 92 83 36 27 33 80  5 90 32 98  1 81 51 37 45  8  2 26 49 47 73
