Card   1: 70 90 76  2 66 54 44 89 17  3 | 42 66 17 94 15 54  2 33 32 19 91 41 90 70 95 93 92  3 89 57 58 76 79 44 60
Card   2: 81 17 83 91 99 68 14 57  2 98 | 84 85 32 94 61 40 81 95  2 41 89 83 12 52 68 58 98 54 17 75 91 92 90 99 57
Card   3: 82  9 77 13 10  6 64 71 51 30 | 31 62 10 39 80 12  5 82  6 64 57 84 74  9 13 51 61 83 36 35 29 32 26 38 14
Card   4:  6 69 80 64 79 76  4 51 11 53 | 76 11 67 80 24  4 79 44 55 37 53 69 77 14 50 64 90  6 22  3  8 75 85 51 23
Card   5: 45  8 99 57 41 97 13 91 56 15 | 56 18 27 91  8 45 14 97  4 19 76 83 99 89 41 13  7 29 37 57 61 12 15 39 70
Card   6: 92 76  5 14 97 11 35 25 20 26 |  3 84 50 92 60 52 10 14 58 45 76 20 25 94 11 97 26  4 99 74 62 63 75  5 56
Card   7: 17 91 88 52 11 65 97 34 74 58 | 88 22 34 73 52 91 60 69 74 54 90 29 13 97 58 11 43 37 17 57 76 33 19 26 65
Card   8: 29 26 21 15 52 69 23  5 38 17 | 54 30 23 29 81 78 20 40  7 39 63  5  8 24 75 16 77  9 28 99 72  1 89 34 53
Card   9: 72 98 36 79 66  1 53 16  8 30 |  4 10 21 36 45 72  2 98 18 63 99 53 16 66 94  1 38 69 34 50 20 80 29 23  6
Card  10: 87 35 74 45 18 91 38 70  6 59 | 35 15 94 33  7 87 22  2 40 26 70 45 61 59  5 43 18 77 96 99 81  8 74 80 98
Card  11: 78 56 20  2 58 26 80 72 81 35 | 34 64 35 59 98 19 65 32 36 51 99 68 12 67 11 66 62 70 93 30 48 83 24 88 39
Card  12: 89 58 56 29  1 35 93 32 27 49 | 30 89 11 35 97 29 41 93 77 42 32 59 96 47 46 84 34 56 18 48 91 58 94 52 25
Card  13: 98 94  6 61 28 44 29 49 81 32 | 61 49 47 44 84 32 67 80  3 90  6 19 20 92 60 96 43 33 28 35 68 52 45 78 29
Card  14:  8 24 50 17  7 31 85 20 37 89 | 98 24 28 64 58 92 37 32 57 56 96 78 54 72 85 11 20 35 75 19  2 81 79  8 51
Card  15:  4 41 37 79 23 82 46 17 49 25 | 22 55 20 39 99 66 85 57 24 79 32 19 51 67 56 76 30 46 65 17 23 54 49 92 38
Card  16:  7 74 66 96 52 35  1 78 54  6 |  7 17  4 33 78 26 46 49 57 88 64 50 54  3 23 61 44 84 35 21 27 94 83 37 73
Card  17: 71 59 53 62 33 49  8 35 22 31 | 55 76 91 53 29 56 70 28 20 16 62  4 23 42 65 68  2 96 77 89 64 82 61  8 98
Card  18: 45 53 22 47 67 51 44 70 15 18 | 94 10 33 81 30 50 75 77 24 35 88 71 73 17 80 32 41 57 46 78 85 37 13 63 87
Card  19: 77 37 48  6 15 22  3 49 63 53 | 29 36 51 82 96 50 30  8 72 24 80 27  4 68 70 76  5 14 23 11  9 75  7 55 40
Card  20: 87 59 12 44 96 83 73 68 80 30 | 69 10 16 46 94  6 88 78 53 13 47 82 15 36 52 27 60 86 61 74 62 14 63 72 85
Card  21: 26 25 97 21 54 27 74 28 34 22 | 37 69 70 61  5 91 64 78 42 39 35 19 77 85  7 63 36 40 43 60 18 53 96 82 16
Card  22: 12 54 80 85 34 48 67 62 26  9 | 10 38 76 49  6  7 22 28 66 99 96 11 52 98 29 13 15 16 74 78 93 60 81 75 53
Card  23: 80 83 57 20  3  1 19 58 85 81 | 93 91 57 55 22 92 58  1 35 56 20 83 11 81 80 85 23 98 19 73 90 16  8  3 79
Card  24: 65 48 95 36 54 32 96  9 29 86 | 25 79 16 19  2 29 93 31 50 64 10 95 47 90 75 22 28 67 69 60 49 21 11  6  8
Card  25:  7 66 85 54 35  8 39 41 99 23 | 82 66 92 71 99 60 28 25 56 76 23 72 64 93  8  9 41 61 68  7 74 11 62 46 86
Card  26: 35 46 16 56 67 41 76 52 79 40 | 16 59 61 38 52  3 30 65 46 56 76 22 15 40 67 62 35 71 79 81 17  4 41 94 86
Card  27: 84 54 69  6 47 38 19 99 56 22 | 38 88 54 42 26  1 66 94 90 74 56 25 22 84 58 69 72 47 19 28  6 99 60 95 57
Card  28: 44 77 14 98 15 38 28 97 85 81 | 38 65 28 61 19 77 80 81 44 95 14 97 42 71 69 23 99 72 98 15 96 63 45 67 85
Card  29: 27 19 44 53 74 50 23 60 87 94 | 42 93 58 73 17 47 43 33 25 95 24 97 26 61 83 15  9 92 31 21 79 22 70 80 90
Card  30: 13 51 99 47 87 60  9 39 34 96 | 97 50 70 41 59 13 36 89 61 17 47 60  4 87 20 39 96 48  9  1 22  2 38 31 83
Card  31: 47 13 64 74 68 63 45 56 35 14 | 53 46 76 95 68 87 31 41 74 33 79 67 73 96 94 47 56 92 58 59 50 21 45 35 18
Card  32: 98 94 72 81 18  7  9 10 83 32 | 68 34 10 62 98 71 77 52 18 17 14 46 35  5 65 32 93 84 37  6 11 20 56  2 58
Card  33: 96 90 93 62 51 30 92 34 52 78 | 25 18  3 57 61  7 30 51 81 15 65 79 45 62 27 96 35 95 72 34 59 64 39 98 93
Card  34: 79 73 62 57 25 54 69 53 26 40 | 40 80 31 84 32 70 79 52 87 14 92 53 77 22 76 41 45 30 28 90  2 50  8 19 59
Card  35: 55  5 17 46 85 93 75  4 89 51 | 69  5 85 27 59 90  6 79 75 16 45 32 42  7 38 74 43 50  4 51 63 33 36 98 47
Card  36: 31 73 60 76 91 97 27 86 61 79 | 79 97 20 51 68 31 17 19 95 13 40 58 47 99  4 92 73 33 61  9 12 90 22  1 60
Card  37: 80 54 90 15 75 38 95 45 72 20 | 85 44 73 71 22 11 84 54 47 95 69 53 97 72  1 46 99 40 12 15 20 27 63  3 23
Card  38: 97 65 88 69 15 73 52 79 94 35 |  5 33 30 89 51 17 61 58 56 19  9 39 37  6 16 60 87 86 73 59 75 66 48 25 82
Card  39: 21 79  8  2 38 65 74 98 43 49 | 52 84 11 24 28 64 68 58 93 15 13 31 42  5 81 79 98 53 92  4 59 35 45 12  1
Card  40: 34 75 78 70 94 14  2 26 42 44 | 20 42 36 74 68 24 49 79 19 47 29 97 91 88  6  3 14 35 92 31  8 54 52 83 23
Card  41: 62 79 49  9 63 70 17 24 97 20 | 10 44 39 52 18 60 28 81 53 37 43 68 64 42 22  8 75 66 57 85 19 26 90 50 30
Card  42: 73 70 61 34 56 52 53 46 30 68 | 97 12 57 44 89 42 59 43 71 98 62 81 45 17 36  6 35 75 24 11 23  4 13 92 93
Card  43: 94 22 98 82 11 86 72 53 50 67 |  5 83 16  4 92  9 54 41 33 39 57 34 37 55  8 32 17 47 63 21 26 64 73 30 13
Card  44: 13 26  1 95  5 27 35 19 98 39 |  5 26 13 31 54 27 75 35 64 43 95 19 98 36 97 39 72 99  3 42 76  9  2 48  1
Card  45: 44 64 98 46 21  2 51 87 99 41 | 99 51 21 26 40 92 10 98  2 53 57 41 18 48 14 89 44 64 12  8 46 36  4 13 87
Card  46: 36 13 23 97  1 40 78 84 24 69 | 36 24 23 78 68 31 89  1 95 50 40 25 51 34  9  8 84 69 80 15 87 75 94  6 13
Card  47: 11 38  9 42 39 73 92 31 21 77 | 11 77 56 38 18 61 52 21 84 46 31 10 42 19 39 17 94 48 89 92 27 49 73 15  9
Card  48: 53 70 77  9 51 11 63  5 33 50 |  5 21 18 12  1 33 45 73 53 23 69 84 56  9 77 86  2 32 14 64 11 15 19 90 58
Card  49: 94 25 56 36 61  2 62 14 85 33 | 88 85 92 26 46  7 44 62 55 72 89  2 14 56 66 19 36 79 90  1 25 33 61 17 94
Card  50: 88 42  6 93 58 11 87 81 61 44 | 87 59  7 77 11 58 81 19 61 31 93 30 74 70 90 40 44  6 32 42 88 60 14 20 75
Card  51: 50 43 21 26 99 72 16  5 41 95 | 18 62 81 11 35 78 38 27 53 37 48 85 96 20 33  1 47 74 64 45  8 61 86 66 51
Card  52: 34 97 73 88 76 78 64 77 44 54 | 76 97 52 73 77 78 35 36  1 44 34 58 79 64 61 88 81 32 14 22 62 45 38 54 17
Card  53: 41 31 84 13 49 68 86 20 22 66 | 89 90  4 33 84 73 91 10 79 98  8 56 26 48  1 29 74 40 12 30  5  9 52 69 85
Card  54: 36 62 26 39 79 73 86 51 13 42 | 61  4 46 14  8 88 87 97 72 45 13 49  1 29 12  6 39 77 93 18 94 81 10 22 28
Card  55: 67 93 87 16 57 97 34  8 30 94 | 57 18 91  1 13 83 46 16 85 34 67 86 81 64 33 58 99 35 97 98 39 14 38 43 88
Card  56: 97 74 29 70 71 10 32 33 60 83 | 42 89 83  6 98 23 34 14 18 78  7 33 91 76 41 74 81 87 56 96 65 28 75 44 85
Card  57: 26 63 46 99 21 86 96 12 76 60 | 60 37 18 93 78 83 51 30 95 77 73 38 90 13 68 53 24 57 99 76 28 42  2 66 46
Card  58: 13 81  7 70 91 44 62 17 14  4 | 58 67 37 83 48 45 71 17 61 89 55 53 46 85 79  4 24 40 93 41 74 99 10 13 81
Card  59: 25 34 64 85 10 99 55 15 50 47 | 82 32 66  4 73 53 29 64 76 72 14 42 84 79 45  5 87 17 67 28 98 18 44 55  7
Card  60:  9 83 22 45 37 94 39 28 96  6 | 40 13 29  1 33 43 11 17 77 30 58 54 99 67 81 27 72 20 47 87 68 91 44 10 84
Card  61: 73  7 81 11 88 98 35 21 76 24 | 15 47 43 90 84 14 87 66 95 58 51 59 94 35 30 29 46 38  2 39 53 72 20 26  8
Card  62:  9 38 97 12 45 22 18 44 86 23 |  3 37 92 16 15 30 95 11 21 68 42 47 34 50 99 19 32 73 52 64 57 31 41 89 25
Card  63: 92 26 71  5 73 14 87 56 36  1 |  2 11 21 35 15 95 30 51 53 29 64  6 80 81 78  9 86 40 68 85 43 70 33 72 45
Card  64: 20 51 82 75 22 18 37 71  3 53 | 82 53 71  3  8 51 33 20 21 37 74 18 56 14 41 98 63 58 86 45 27 75 90 32 22
Card  65: 42 60  6  4 29 89 74 32  2 23 | 23 51 61 30 76 19 71 36 29 89 33  9 68 14 43 21 70 79 63 53 87 95 82 92 49
Card  66: 71 17  7 54 49 15 66  8 73 24 | 84 61 56 92 58 63 35 80 79 91 59 43 62 57 41 94 74 93 72 86 68 89 12 60 26
Card  67: 29 96 58 70 41 98 17 69 54 83 | 30 73 36 10  3 15 87 85 39  5 14  6 24 28 38 79 78 97 59 84 62 66 22 89 37
Card  68: 32 40 20 30 59  9 87 33 26 47 | 73 47 26 32 29 59 33 40 25 20 96 18 30  9 94 72 48 87 14 85 79 63  6 82 35
Card  69: 55 24 21 11 38 43 32 33 97 16 | 84 97 38 56 60 21 87 77 22 20 24 33 58 32 55 40 95 68 83 72 16 11 13 48 43
Card  70: 47 82 14 89 74 75 62 80 46 23 | 14 46 28  9 13 47 74 59 29 89 82 79 15 60 94 80 45 92 88  5  3 35 62 23 75
Card  71: 84 53 50 15 65 48 14 76 61 26 | 29 30 22 14 17 11 44 37 53 87 70 36 32 75 48 51 38  6  8 94 91 67 55 31 88
Card  72: 66 84 71 56 34 63 83 72 70 97 | 33 12 31 89 14 45  8 75  6 35 67 18 80 61 71  7 91 52 95 94 47 60 10 39 23
Card  73: 82 17 30 99 21 26 22 36 28 34 | 69 10 62 64 26  2 60 28 30 29 36 55 13 51 95 34 76 32 97 37 50 59  6 54 19
